15.01.2020;Mittwoch;walther-bothe-strasse;;15.01.2020;15;01;"echo walther-bothe-strasse; >>01-15.txt";;
15.01.2020;Mittwoch;am zuendhuetle;;15.01.2020;15;01;"echo am zuendhuetle; >>01-15.txt";;
15.01.2020;Mittwoch;elsa-braendstroem-strasse;;15.01.2020;15;01;"echo elsa-braendstroem-strasse; >>01-15.txt";;
15.01.2020;Mittwoch;max-born-strasse;;15.01.2020;15;01;"echo max-born-strasse; >>01-15.txt";;
15.01.2020;Mittwoch;fridtjof-nansen-strasse;;15.01.2020;15;01;"echo fridtjof-nansen-strasse; >>01-15.txt";;
15.01.2020;Mittwoch;max-von-laue-strasse;;15.01.2020;15;01;"echo max-von-laue-strasse; >>01-15.txt";;
15.01.2020;Mittwoch;heinrich-weitz-strasse;;15.01.2020;15;01;"echo heinrich-weitz-strasse; >>01-15.txt";;
15.01.2020;Mittwoch;hooverstrasse;;15.01.2020;15;01;"echo hooverstrasse; >>01-15.txt";;
15.01.2020;Mittwoch;strasse des roten kreuzes;;15.01.2020;15;01;"echo strasse des roten kreuzes; >>01-15.txt";;
17.01.2020;Freitag;dietrichstrasse;;17.01.2020;17;01;"echo dietrichstrasse; >>01-17.txt";;
17.01.2020;Freitag;oberwaldstrasse;;17.01.2020;17;01;"echo oberwaldstrasse; >>01-17.txt";;
17.01.2020;Freitag;eckhartstrasse;;17.01.2020;17;01;"echo eckhartstrasse; >>01-17.txt";;
17.01.2020;Freitag;dietrichstrasse;;17.01.2020;17;01;"echo dietrichstrasse; >>01-17.txt";;
17.01.2020;Freitag;reichenbachstrasse 1-21z;;17.01.2020;17;01;"echo reichenbachstrasse 1-21z; >>01-17.txt";;
17.01.2020;Freitag;schindweg;;17.01.2020;17;01;"echo schindweg; >>01-17.txt";;
17.01.2020;Freitag;reichenbachstrasse 23-ende;;17.01.2020;17;01;"echo reichenbachstrasse 23-ende; >>01-17.txt";;
17.01.2020;Freitag;reichenbachstrasse 0-28z;;17.01.2020;17;01;"echo reichenbachstrasse 0-28z; >>01-17.txt";;
17.01.2020;Freitag;reichenbachstrasse 30-ende;;17.01.2020;17;01;"echo reichenbachstrasse 30-ende; >>01-17.txt";;
17.01.2020;Freitag;alter graben;;17.01.2020;17;01;"echo alter graben; >>01-17.txt";;
17.01.2020;Freitag;am rainle;;17.01.2020;17;01;"echo am rainle; >>01-17.txt";;
17.01.2020;Freitag;in den erlengaerten;;17.01.2020;17;01;"echo in den erlengaerten; >>01-17.txt";;
17.01.2020;Freitag;grenzstrasse;;17.01.2020;17;01;"echo grenzstrasse; >>01-17.txt";;
17.01.2020;Freitag;blattwiesenstrasse;;17.01.2020;17;01;"echo blattwiesenstrasse; >>01-17.txt";;
